,Unnamed: 0,pageid,title,category,label,language,text,links
33,33.0,262797,Buluş,Bilim,0,tr,"Buluş ya da icat, daha önce bulunmayan bir şeyin insan çabasıyla oluşturulmasıdır. İcatların çoğu daha önce var olan teknolojilerin yeni ve benzersiz biçimde bir araya getirilmesinin sonucudur. Bu yeni ürün belirli bir insan gereksinimini karşılama çabası sonucunda, mucidin bir işi daha çabuk ya da daha verimli yapma isteği sonucunda, hatta bazen rastlantıyla ortaya çıkabilir. Bireysel çalışmanın sonucu olabileceği gibi, ekip çalışmasıyla da gerçekleştirilmiş olabilir. Zaman zaman icatların, dünyanın farklı kesimlerinde aynı sıralarda, ama birbirlerinden bağımsız olarak ortaya çıktıkları da görülür.
Yeni olan, tekniğin bilinen durumunu aşan ve sanayiye uygulanabilinen buluşlar patent tesciliyle korunabilir.","[1053, 72066, 908748]"
34,34.0,1023299,Bütüncül yaklaşım,Bilim,0,tr,"Bütüncül yaklaşım (ingilizce: Holistic paradigm), birbiri ile ilintili ve eklemlenmiş birimlerin bir arada değerlendirilmesi ile öznenin niteliğinin kavranabileceğini kabul eden yaklaşım biçimidir.
Ekoloji ve sosyoloji disiplinleri ile oldukça iç içe olan bütüncü yaklaşım aynı zamanda sistem kuramı ile de tamamlanmaktadır. Ekolojik anlayış bu noktada sentezci düşünme ve parçalar arası bütünlüğün sağlanması gibi hareket noktalarına kaynaklık etmektedir. Bütüncü yaklaşımda görülen bir başka özellik ise disiplinler arası düşünme ve yatay bağlantılar kurabilmeye olanak tanımasıdır. Antropoloji, ekoloji, ekonomi, felsefe, sosyoloji, psikoloji (özellikle algısal boyut), din, dinsel antropoloji, nöroloji gibi disiplinlerde kullanılmaktadır.


== Kaynakça ==","[920, 701, 1802048, 927, 920, 647, 1212571, 701, 684, 659, 16374]"
35,35.0,122185,Calypso (gemi),Bilim,0,tr,"Calypso, okyanus inceleme ve araştırma gemisidir.
Jacques-Yves Cousteau'nun yönettiği Calypso, ilk araştırma gezisini 1951 ile 1952 yıllarında Kızıldeniz'de gerçekleştirdi.
Jacques-Yves Cousteau ve arkadaşları, deniz ve denizaltı yaşamıyla ilgili çok sayıdaki bilimsel çalışmayı ve deneyi Calypso ile gerçekleştirdi.


== Galeri ==","[94791, 115141, 122057, 16932, 1047]"
36,36.0,1354781,Campbell yasası,Bilim,0,tr,"Campbell yasası; Donald T. Campbell'in aşağıdaki önermesine dayanır:
Sosyal Bilimlerde bu prensip bazen ABD'de uygulanan okul değerlendirme testlerinin eleştirilmesinde arguman olarak kullanılmaktadır.
Campbell bütünsel bir eğitim verme gayesi olan normal şartlarda ""başarı testlerinin değerli bir gösterge olduğunu"" söylemektedir. Ancak test sonuçlarındaki başarı eğitimin gayesi haline geldiği durumda  hem gösterge özelliğini kaybetmekte hem de eğitim açısından istenmeyen sonuçlar doğurmaktadır.
Campbell yasası 1976 yılında  Donald T. Campbell tarafından deneysel sosyal bilimler araştırmacısı olarak ve aynı zamanda araştırma metodolojisi yazarı olarak yayınlanmıştır.
Eğitim seviyesi yüksek insanlar kısaca  Campbell yasasını ""Hesienberg"" yasası olarak ifade etmektedirler. Quantum mekaniğindeki Belirsizlik ilkesi referans alınmaktadır.","[192672, 192672, 8148]"
37,37.0,2903482,Charles Bonnet,Bilim,0,tr,"Charles Bonnet (13 Mart 1720 - 20 Mayıs 1793), Cenevreli bir doğa bilimci ve felsefi yazardır. Yaprakların bir bitkideki dizilişini tanımlamak için filotaksi terimini kullanmaktan sorumludur. Yaprak bitlerinde partenogenetik üremeyi ilk fark edenlerden biriydi ve böceklerin spirallerinden nefes aldıklarını tespit etti.","[189101, 1212571, 33582]"
38,38.0,2938023,Cricetidae,Bilim,0,tr,"Cricetidae, Muroidea'nın büyük ve karmaşık üst familyasındaki bir kemirgen ailesidir. Hamsterleri, tarla farelerini, lemmingleri ve Yeni Dünya sıçanlarını ve farelerini içerir. Yaklaşık 608 türde, en büyük ikinci memeliler familyasıdır ve Amerika, Avrupa ve Asya'da üyeleri vardır.
Şu anda beş tane yaşayan alt familya içerir, yaklaşık 112 canlı cins ve 580 tür:

Arvicolinae
Cricetinae
Democricetodontinae † (fosil)
Neotominae
Sigmodontinae
Tylomyinae
 Eumys  † (fosil)
 Wilsoneumys  † (fosil)","[53644, 90293, 1491904, 100108, 11746, 11091]"
39,39.0,3025541,Çoklu keşif,Bilim,0,tr,"Çoklu keşif bilimsel keşif ve buluşların büyük bölümünün birden çok bilim insanı ya da mucit tarafından birbirinden bağımsız ya da eşzamanlı biçimde ortaya konulduğunu ileri süren önsavdır. Bilimin ilerlemesi konusunda geleneksel bir yaklaşım olarak kabul gören buluşun kahramanı kuramıyla çelişen çoklu keşif biyolojideki yakınsak evrimle benzerlik göstermektedir.


== Kaynakça ==","[262797, 1741309, 262797, 69510, 639, 1393341]"
40,40.0,2944527,Darwin Madalyası,Bilim,0,tr,"Darwin Madalyası, her iki yılda bir Royal Society tarafından ""özellikle evrim, popülasyon biyolojisi, organizma biyolojisi ve biyolojik çeşitlilikte olmak üzere Charles Darwin'in çalıştığı geniş biyoloji alanında kabul edilmiş bir çalışma yapan'' kişilere verilir. İlk olarak 1890'da verildi, Charles Darwin'in anısına yaratıldı ve 2000 sterlinlik bir ödülle birlikte verildi. (2016 itibarıyla).
Madalya kuruluşundan bu yana 60'tan fazla kez verildi. Madalya ilk olarak Doğal Seleksiyon yoluyla Evrim Teorisi'ni bağımsız olarak geliştiren tanınmış bir biyolog ve doğa bilimci olan Alfred Russel Wallace'a verildi.


== Kaynakça ==","[454395, 7558, 11090, 639, 1105828, 7558, 7558, 145758, 39528]"
41,41.0,648552,Davranışsal bilimler,Bilim,0,tr,"Davranışsal bilimler doğal dünyadaki organizmalar arasındaki etkileşimleri ve aktiviteleri keşfetmeyi amaçlayan tüm disiplinleri kapsar. Bu disiplinler, dikkatli formülasyonlar, doğal ve kontrollü deneysel gözlemler yoluyla insan ve hayvan daranışlarının sistematik analizi ve araştırmasını içerir. (E. D. Klemke, R. Hollinger, and A. D. Kline, (ed) (1980))
Davranışsal bilimler terimi sıklıkla sosyal bilimler terimi ile karıştırılır. Her ne kadar bu iki alan ilişkili olsalar ve sistemik davranış süreçlerini inceleseler de, davranışın farklı boyutlarını bilimsel bir şekilde analiz etme seviyesinde farklılık göstermektelerdir. Davranışsal bilimler, temel olarak, sosyal bir sistemdeki organizmaların arasındaki karar süreçlerini ve iletişim stratejilerini araştırırlar. Bu da psikoloji ve sosyal nörobilim gibi çok çeşitli dalları da içerir. Bundan farklı olarak, sosyal bilimler sosyal bir sistemin yapısal-seviye süreçlerini, sosyal süreçler ve sosyal örgütlenmedeki etkileri incelerler. Bu da tipik olarak sosyoloji, ekonomi, tarih, halk sağlığı, antropoloji ve siyaset bilimi gibi dalları içerir. (E. D. Klemke, R. Hollinger and A. D. Kline, eds., 1988).","[83210, 192672, 684, 701, 647, 73262, 238693, 927, 3626]"
42,42.0,265571,Debi,Bilim,0,tr,"Debi, bir akışkanın aktığı izleğin herhangi bir kesitinden birim zamanda geçen akışkan hacmidir.
Bir akarsuyun aktardığı su miktarını, bir boru sisteminin çeşitli noktalarında aktarılan akışkan miktarını belirlerken vb. yerlerde kullanılır. Hidrolojide, hidrolikte, akışkanlar mekaniğinde sıkça başvurulan bir kavramdır. Boyutu 
  
    
      
        h
        a
        c
        i
        m
        
          /
        
        z
        a
        m
        a
        n
      
    
    {\displaystyle hacim/zaman}
  , genellikle kullanılan metrik birimi 
  
    
      
        
          m
          
            3
          
        
        
          /
        
        s
        n
      
    
    {\displaystyle m^{3}/sn}
   ve yaygın göstergesi Q harfidir.","[189860, 89152, 13338, 9108, 6447, 265571, 1408156, 26356]"
43,43.0,153314,Değişken (bilgisayar bilimi),Bilim,0,tr,"Değişken (İng. variable), bilgisayar ve matematik biliminde sembolik bir ifade veya bir niceliği (miktarı) ifade etmek için kullanılan semboldür. Matematikte, değişken, sık sık bilinmeyen bir niceliğin (potansiyel değişiminin) tanımlanması için; bilgisayar biliminde ise, niceliğin depolanabileceği bir yer, alan ifade eder. Değişkenler, sıklıkla bilinen ve sabit olan değerlerle mukayase edilir.
Terim fizik ve mühendislik biliminde de benzer bir anlama sahiptir. Bir sistemin işletilmesi esnasında, bir deneyin gidişatı doğrultusunda, değişebilir olan değerlerin niceliğini ifade eder. Değişkenler genel olarak, parametrelerden farklıdır, bununla beraber bir bağlamdaki değişken, bir diğeri için parametre olabilir.
İstatistik uygulamalarında, değişken, kendi arasındaki veya zamanla değişimi beklenen, ölçülebilir bir faktör, karakteristik veya birey, bir şey veya bir sistemin özelliğini ifade eder.","[6234, 53, 656, 640, 64, 25998, 2174899, 8949, 1466855, 6864]"
44,44.0,1351627,Demografi,Bilim,0,tr,"Demografi (Antik Yunanca δῆμος démos, halk + γραφή graphé‚ yazı), diğer adıyla nüfus bilimidir. Dünya'da veya bir ülkede bulunan nüfusun yapısını, durumunu, dinamik özelliklerini inceleyen bilim dalıdır. Yunanca demos (halk) ve graphein (yazmak) kelimelerinden meydana gelmiştir. Doğumlar, ölümler göçler ve yaşlanma ile ilgili çalışmalar bu bilim dalı tarafından yapılır. Demografi; coğrafyanın ""Nüfus Coğrafyası"", isimli alt dalından yararlanır. Bunun yanında kişilerin etnik kökenlerini tekrar nüfus başlığı altında inceler.","[5158, 109629, 13801, 4370, 6267]"
45,45.0,9457,Dendroloji,Bilim,0,tr,"Dendroloji ya da Ağaçbilim, ağaçları inceleyen botaniksel bilim dalıdır. Yunanca ""δένδρον"" (ağaç) ve ""λόγος"" (bilim) sözcüklerinin birleşmesiyle oluşan sözcük, sözlük anlamıyla ağaç bilimi anlamına gelir. Ağaç, ağaççık ve çalı gibi bitkiler ile sarmaşık, üzüm asması gibi sarılıcı bitkileri, yani genel anlamda çok yıllık odunsu bitkileri inceler.","[8515, 5096, 1047, 6267, 1670460, 234281]"
46,46.0,293504,Deneme yanılma yöntemi,Bilim,0,tr,"Deneme yanılma yöntemi, bir uygulamayı teoride kalmayarak, uygulamada deneyerek yapıp sonucunda ortaya çıkacak başarılı ve başarısız sonuçları bizzat gözlemleyerek bir sonuca ulaşma yöntemi olarak adlandırılabilir.","[6347, 844181]"
47,47.0,25998,Deney,Bilim,0,tr,"Deney, 

Bilimsel yönteme göre yapılan bir kuramın testi.
Herhangi bir maddenin özellikle ticaret malının birleşiminin anlaşılması, saflık derecesinin tespit edilmesi, bozulma veya hile durumlarının meydana çıkarılması için yapılan analiz. Mesela yemek yağının serbest asit muhteviyatının ne mertebede olduğunun bulunması için yapılan iyot indisi deneyi gibi.
Bazı kanunların uygulanması veya ileri sürülen bazı fikirlerin doğruluk derecesinin tespiti için yapılan işlemler. Mesela gaz kanunlarından birini laboratuvarda talebelere yaptırıp sonuçlarının kanuna uygun olduğunu göstermek için yapılan işlemler. Araştırma bakımından ise, demirin paslanmasında nemin rolünü incelemek için nemli ve nemsiz ortamlarda paslanma derece ve hızının tespiti için yapılan deneyler misali.",[]
48,48.0,48232,Deontoloji,Bilim,0,tr,"Deontoloji, bir mesleği uygularken mutlaka uyulması gereken ahlaki değer ve etik kuralları inceleyen normatif etiksel teoridir.
İnsanın belirli ödevleri olduğunu varsayan ahlak öğretilerini temel alır ve bu öğretilerden kaynaklanan görev ve kuralların çeşitli mesleklerdeki somut izdüşümlerini inceler.
İzlenmesi vazgeçilmez ya da zorunlu olan kurallar (örneğin işveren emri) deontiktir, uyup uymama konusunda kişinin seçimine kalmış kurallar (örneğin öğretmenin anlattığı) epistemiktir.
Argo da (örneğin çeteciler, korsanlar arası) ""racon"", İngilizcede ""code of conduct / honor code"" konusu olabilecek kurallardır.","[84515, 6981, 1047, 6982]"
49,49.0,2129251,Desikatör,Bilim,0,tr,"Desikatör, içinde nem alıcı madde bulunan kap. Nemden etkilenen maddelerin nemden korunması, örneklerden suyun
çekilmesi ve maddenin kuru hâlde kalması için laboratuvarlarda kullanılır. Kalın camdan veya alüminyumdan yapılırlar.Desikatörlerin, normal ve vakumlu olmak üzere iki ana türü bulunur. Fosfor pentaoksit, susuz kalsiyum sülfat, magnezyum perklorat, kalsiyum klorür gibi maddeler, desikatör kurutucu olarak kullanılanlar arasında sayılabilir.","[8853, 15751, 505978, 14261, 41140, 1391180, 1704619]"
50,50.0,1197188,DNA makinesi,Bilim,0,tr,"DNA makinesi DNA molekülü içeren ve mekanik iş yapan yapılardır. DNA çifte sarmalının bir araya gelmesi baz eşleşmesinin kurallarına bağlı olduğu için, DNA ipliklerinin birbirlerine nasıl bağlanacağını kesin bir şekilde tasarlamak mümkündür. 'Selektif yapışkanlık' özelliği DNA'dan makine inşa etmenin en önemli avantajıdır.
Bir DNA makinesinin örneği DNA'dan yapılmış bir cımbızdır. DNA cımbızı üç iplikten oluşur: A, B ve C. A ipliği B ipliğinin yarısına ve C ipliğinin yarısına bağlanarak üçünü bir araya getirir. A ipliği AB ve AC'nin hareket etmesini sağlayan bir menteşe görevi görür. Bu yapı kolları açık şekilde çözeltide yüzer. Bu kolların kapanması için dördüncü bir DNA ipliği (D) eklenir, bu D ipliği B ve C'nin A ile eşleşmemiş kısımlarına bağlanacak şekilde tasarlanmıştır. Yapılan deneyde, cımbızın kapandığını kanıtlamak için A'nın iki ucuna birer floresan işaret bağlanmıştır, bunlar birbirlerine yakın olunca ışıma olamamaktadır. Cımbızı tekrar açmak için başka bir DNA ipliği (E) eklenir, bu E ipliği D ile komplementer olduğu için onun BAC ile birleşmesine engel olur ve cımbız açılıp uzaklaşır. D ve E iplikleri eklendikçe DNA makinesinin kapanıp açıldığı gösterilmiştir. Bu cımbızlar fullerenlerin içinden veya DNA ipliklerinin birleşmesinden oluşmuş tetrahedronların içinden ilaç moleküllerini çıkarmak için kullanılabilir. makinenin hangi durumda olduğu FRET kullanılarak, verici ve alıcı floroforlar arasındaki uzaklık ölçülerek, belirlenebilir.","[3820, 177557, 622173, 555047, 343302, 666860, 1148360, 1167013]"
51,51.0,2568490,Dört Büyük Buluş,Bilim,0,tr,"Dört Büyük Buluş (Basitleştirilmiş Çince: 四大发明; Geleneksel Çince: 四大發明; pinyin: Sì Dà Fāmíng), Çin kültüründe tarihsel önemi nedeniyle ve antik Çin'in ileri bilim ve teknolojisinin sembolü olarak kutlanan antik Çin icatlarıdır. Dört Büyük Buluş kavramı barut, kâğıt, matbaa ve pusula icatlarından oluşur.
Bu dört keşfin dünya çapında medeniyetin gelişimi üzerinde derin bir etkisi olmuştur. Bununla birlikte, bazı modern Çinli akademisyenler, diğer Çin icatlarının belki de daha sofistike olduğunu ve Çin medeniyeti üzerinde daha büyük bir etkiye sahip olduğunu düşünmektedir - bu görüşe göre, ""Dört Büyük Buluş"" kavramı sırf Doğu ile Batı arasındaki teknolojik etkileşimi vurgulamaya hizmet eder.","[737738, 569226, 68039, 2192104, 2174655, 1213144, 58899, 51985, 44497]"
52,52.0,982857,Düşünce deneyi,Bilim,0,tr,"Düşünce deneyi; bir deneyde, varsayım ya da kuramı aydınlatacak önermeye verilen addır.Deneyin yapısına bağlı olmak üzere bazı deneyleri uygulamak olanaksız olabilir. Deneyin gerçekte uygulanabilir olduğu durumlarda ise deneyi gerçekleştirme isteği var olmayabilir. Düşünce deneyinin asıl amacı deneyin olası sonuçlarını önceden kestirebilmektir.
Schrödinger'in kedisi, Laplace'ın şeytanı ve Maxwell'in cini dünyaca ünlü düşünce deneyleri arasında gösterilebilir.


== Kaynakça ==","[25998, 69510, 6347, 924718, 1157602, 9075]"
53,53.0,160079,Ergonomi,Bilim,0,tr,"Ergonomi; insanın fiziksel ve psikolojik özelliklerini inceleyerek insanın makine ve çevre ile olan uyumunu doğal ve teknik olarak araştırma ve geliştirme çalışmaları topluluğudur. Yunanca'da Ergo iş, nomos ise yasa anlamına gelmektedir.","[38391, 640, 684, 16221, 1276625, 13912, 1053, 18484, 5802, 93071, 90737]"
54,54.0,58654,Etiyoloji,Bilim,0,tr,"Etiyoloji veya neden bilimi (zaman zaman nedenbilim), neden olmanın, nedenselliğin, nedenin incelenmesidir. Kısacası, nedeni inceleyen bilim dalına etiyoloji denir.","[6267, 1212571, 640, 684, 639, 8645, 1050, 58610, 159470]"
55,55.0,2938539,Fare benzeri hamster,Bilim,0,tr,"Fare benzeri hamster (Latince: Calomyscus), Suriye, Azerbaycan, İran, Türkmenistan, Afganistan ve Pakistan'da bulunan bir küçük kemirgen cinsidir. Çöl bölgelerinde kayalık yüzeylerde ve yarı dağlık alanlarda bulunurlar.","[15173, 8673, 3684, 5902, 3545, 3204, 4406]"
56,56.0,330316,Fenoloji,Bilim,0,tr,"Fenoloji, doğal olayların tekrar etme zamanlarını inceleyen bilim dalı. Sözcük, Yunancada Phainomai'den türemiştir.
Fenoloji yıllık çevrimde doğal olayların ilk tarihlerinin belirlenmesinde rol oynar. Örneğin, yaprak ve çiçeklerin açma tarihi, kelebeklerin ilk uçuşu ve göçmen kuşların ilk görünüşü, yaprakların dökülmesi, kuşların ve amfibyumların yumurta koyma tarihleri ve ılıman bölgelerde bal arılarının sömürgelerini oluşturması sayılabilir. Bilimsel anlamda, terim herhangi bir mevsimlik olay için zaman yapısını gösterir ve buna bitiş tarihleri de dahil edilir. Örneğin, bir türün mevsimlik fenolojisi incelenirken Nisan-Eylül arasındaki döneme bakılabilir. Çünkü, birçok olay iklimdeki küçük değişmelere hassastır, özellikle sıcaklık fenolojik kayıtlarda birincil değerdir.","[6267, 17378, 76272, 20136, 57638, 11091, 83630, 27197]"
